postcode,lsoa21cd,lsoa21nm,admin_district,codes_lsoa
B17 8TT,E01009261,E05011163,Birmingham,E01009261
B73 5QF,E01009456,E05011179,Birmingham,E01009456
B74 4TG,E01009421,E05011174,Birmingham,E01009421
B75 5LQ,E01009416,E05011177,Birmingham,E01009416
B33 8EH,E01009510,E05011185,Birmingham,E01009510
B16 0PX,E01009145,E05011157,Birmingham,E01009145
B28 8AU,E01009045,E05011140,Birmingham,E01009045
B76 2SZ,E01009450,E05011180,Birmingham,E01009450
B62 0HQ,E01008921,E05011123,Birmingham,E01008921
B14 4PU,E01008946,E05011146,Birmingham,E01008946
B30 2TJ,E01008963,E05011172,Birmingham,E01008963
B12 8JT,E01009397,E05011170,Birmingham,E01009397
B19 3JG,E01034930,E05011156,Birmingham,E01034930
B3 1EW,E01033623,E05011168,Birmingham,E01033623
B76 2QA,E01009436,E05011180,Birmingham,E01009436
B29 4EH,E01009505,E05011184,Birmingham,E01009505
B5 6DY,E01009200,E05011126,Birmingham,E01009200
B9 5DN,E01009344,E05011127,Birmingham,E01009344
B31 2BS,E01008958,E05011158,Birmingham,E01008958
B33 0DY,E01009299,E05011138,Birmingham,E01009299
B31 1JZ,E01009497,E05011158,Birmingham,E01009497
B34 6AT,E01009087,E05011131,Birmingham,E01009087
B45 0AT,E01009174,E05011136,Birmingham,E01009174
B73 6QR,E01009469,E05011179,Birmingham,E01009469
B21 9QL,E01009275,E05011147,Birmingham,E01009275
B30 1DZ,E01008959,E05011129,Birmingham,E01008959
B15 3ES,E01008990,E05011134,Birmingham,E01008990
B33 9SH,E01009300,E05011138,Birmingham,E01009300
B28 8NZ,E01009045,E05011140,Birmingham,E01009045
B33 0NS,E01009322,E05011137,Birmingham,E01009322
B6 6DE,E01034920,E05011121,Birmingham,E01034920
B26 1RL,E01009324,E05011166,Birmingham,E01009324
B30 3QF,E01008974,E05011133,Birmingham,E01008974
B23 6JY,E01009405,E05011173,Birmingham,E01009405
B29 6QS,E01009292,E05011184,Birmingham,E01009292
B75 5NX,E01009416,E05011177,Birmingham,E01009416
B35 7DR,E01009097,E05011132,Birmingham,E01009097
B8 3HR,E01009491,E05011120,Birmingham,E01009491
B30 3LL,E01009119,E05011148,Birmingham,E01009119
B31 2AA,E01009496,E05011119,Birmingham,E01009496
B75 7TP,E01009446,E05011177,Birmingham,E01009446
B33 8TF,E01009513,E05011186,Birmingham,E01009513
B20 1AN,E01009267,E05011143,Birmingham,E01009267
B24 8LG,E01009401,E05011139,Birmingham,E01009401
B30 2YN,E01009282,E05011128,Birmingham,E01009282
B20 2PG,E01009265,E05011143,Birmingham,E01009265
B23 5GB,E01034914,E05011161,Birmingham,E01034914
B72 1DF,E01009463,E05011181,Birmingham,E01009463
B14 4EP,E01008940,E05011124,Birmingham,E01008940
B44 0HQ,E01009122,E05011150,Birmingham,E01009122
B6 6SN,E01009053,E05011121,Birmingham,E01009053
B8 2RJ,E01009086,E05011131,Birmingham,E01009086
B10 0EA,E01009379,E05011127,Birmingham,E01009379
B14 5EN,E01008943,E05011124,Birmingham,E01008943
B42 1JP,E01009238,E05011160,Birmingham,E01009238
B38 9LH,,,,
B23 5QT,E01009001,E05011135,Birmingham,E01009001
B31 3JR,E01009212,E05011152,Birmingham,E01009212
B28 8NG,E01009045,E05011140,Birmingham,E01009045
B76 1RF,E01009437,E05011180,Birmingham,E01009437
B28 0QT,E01009036,E05011141,Birmingham,E01009036
B31 3LL,E01009214,E05011152,Birmingham,E01009214
B33 8SS,E01009513,E05011186,Birmingham,E01009513
B76 2SG,E01009450,E05011180,Birmingham,E01009450
B28 9AY,E01009030,E05011140,Birmingham,E01009030
B9 5AR,E01009344,E05011127,Birmingham,E01009344
B29 6QY,E01009295,E05011184,Birmingham,E01009295
B21 9PD,E01009270,E05011142,Birmingham,E01009270
B76 1RP,,,,
B44 8TD,E01009228,E05011159,Birmingham,E01009228
B75 6SS,E01009431,E05011174,Birmingham,E01009431
B30 2RD,E01008952,E05011172,Birmingham,E01008952
B9 5PJ,E01009476,E05011145,Birmingham,E01009476
B44 8QL,E01009231,E05011150,Birmingham,E01009231
B33 9QY,E01009298,E05011138,Birmingham,E01009298
B3 1RU,E01033622,E05011168,Birmingham,E01033622
B45 0HJ,E01009160,E05011136,Birmingham,E01009160
B5 5AD,E01033617,E05011155,Birmingham,E01033617
B24 9BX,E01009012,E05011135,Birmingham,E01009012
B30 1BG,E01008962,E05011129,Birmingham,E01008962
B44 0UE,E01009128,E05011150,Birmingham,E01009128
B30 3LH,E01009119,E05011148,Birmingham,E01009119
B75 7JU,E01009447,E05011176,Birmingham,E01009447
B29 6UL,E01009280,E05011129,Birmingham,E01009280
B17 8BS,E01009066,E05011144,Birmingham,E01009066
B14 7ED,E01009189,E05011130,Birmingham,E01009189
B74 4BQ,,,,
B33 0UB,E01009322,E05011137,Birmingham,E01009322
B74 4JT,E01009418,E05011174,Birmingham,E01009418
B74 2FJ,E01009430,E05011174,Birmingham,E01009430
B29 7NL,E01009283,E05011128,Birmingham,E01009283
B10 9EA,E01033642,E05011167,Birmingham,E01033642
B15 2JW,E01034936,E05011134,Birmingham,E01034936
B13 0RR,E01008936,E05011124,Birmingham,E01008936
B29 4RA,E01009506,E05011184,Birmingham,E01009506
B72 1YB,E01009463,E05011181,Birmingham,E01009463
B23 5SA,E01009002,E05011135,Birmingham,E01009002
B11 1UD,E01009372,E05011170,Birmingham,E01009372
B4 7LR,E01033617,E05011151,Birmingham,E01033617
B15 2QB,E01034937,E05011134,Birmingham,E01034937
B29 6UZ,E01009284,E05011129,Birmingham,E01009284
B14 7QH,E01008963,E05011130,Birmingham,E01008963
B33 0EL,E01009297,E05011138,Birmingham,E01009297
B75 6QX,E01009426,E05011177,Birmingham,E01009426
B31 1JD,E01008930,E05011123,Birmingham,E01008930
B24 0UF,E01009100,E05011162,Birmingham,E01009100
B32 4ER,E01008923,E05011123,Birmingham,E01008923
B15 3JB,E01008992,E05011134,Birmingham,E01008992
B29 7PT,E01009296,E05011128,Birmingham,E01009296
B44 9ND,E01009221,E05011159,Birmingham,E01009221
B75 6JT,E01009450,E05011177,Birmingham,E01009450
B32 2UU,E01008919,E05011144,Birmingham,E01008919
B17 8NJ,E01009147,E05011157,Birmingham,E01009147
B28 9QW,E01009032,E05011140,Birmingham,E01009032
B29 7AN,E01034941,E05011128,Birmingham,E01034941
B28 0XY,E01009036,E05011141,Birmingham,E01009036
B45 0EF,E01009157,E05011136,Birmingham,E01009157
B20 3RJ,E01009057,E05011125,Birmingham,E01009057
B32 3BS,E01008921,E05011123,Birmingham,E01008921
B4 6HH,E01033617,E05011156,Birmingham,E01033617
B76 1DQ,E01009454,E05011176,Birmingham,E01009454
B38 9FH,E01009108,E05011149,Birmingham,E01009108
B38 9BS,E01009107,E05011149,Birmingham,E01009107
B5 6AA,E01033567,E05011126,Birmingham,E01033567
B8 3LH,E01009488,E05011120,Birmingham,E01009488
B9 4SU,E01034935,E05011126,Birmingham,E01034935
B31 3HH,E01009211,E05011152,Birmingham,E01009211
B35 7JL,E01009101,E05011132,Birmingham,E01009101
B35 6LR,E01009106,E05011132,Birmingham,E01009106
B33 9AW,E01009092,E05011138,Birmingham,E01009092
B9 5EG,E01009344,E05011127,Birmingham,E01009344
B44 9BZ,E01009226,E05011159,Birmingham,E01009226
B30 2AP,E01009281,E05011129,Birmingham,E01009281
B35 6PR,E01009099,E05011132,Birmingham,E01009099
B32 1PU,E01009253,E05011163,Birmingham,E01009253
B16 6JA,,,,
B32 1DN,E01009253,E05011163,Birmingham,E01009253
B24 9DP,E01009012,E05011135,Birmingham,E01009012
B25 8FD,E01008881,E05011169,Birmingham,E01008881
B5 5LY,E01033561,E05011126,Birmingham,E01033561
B42 2JY,E01009225,E05011159,Birmingham,E01009225
B72 1LZ,E01009471,E05011181,Birmingham,E01009471
B76 9PG,E01009450,E05011180,Birmingham,E01009450
B7 4TH,E01009201,E05011155,Birmingham,E01009201
B19 1AT,E01009358,E05011168,Birmingham,E01009358
B15 3PF,E01008991,E05011134,Birmingham,E01008991
B12 8UG,E01009367,E05011170,Birmingham,E01009367
B38 0BF,E01009120,E05011149,Birmingham,E01009120
B17 8PS,E01009066,E05011144,Birmingham,E01009066
B74 2NZ,E01009430,E05011174,Birmingham,E01009430
B15 1PL,E01008994,E05011134,Birmingham,E01008994
B28 9BE,E01009031,E05011140,Birmingham,E01009031
B19 3QY,E01034930,E05011156,Birmingham,E01034930
B73 6RH,E01009473,E05011179,Birmingham,E01009473
B15 2UY,E01008997,E05011134,Birmingham,E01008997
B31 1LR,E01009497,E05011119,Birmingham,E01009497
B30 3NB,E01008974,E05011133,Birmingham,E01008974
B28 0RH,E01009039,E05011141,Birmingham,E01009039
B75 6NF,E01009426,E05011177,Birmingham,E01009426
B30 2AG,E01009281,E05011129,Birmingham,E01009281
B20 1LU,E01032591,E05011143,Birmingham,E01032591
B73 6JE,E01009468,E05011178,Birmingham,E01009468
B18 7JS,E01009348,E05011168,Birmingham,E01009348
B18 6RZ,E01034950,E05011168,Birmingham,E01034950
B29 6LA,E01009284,E05011129,Birmingham,E01009284
B6 7QP,E01008899,E05011155,Birmingham,E01008899
B73 5UJ,E01009456,E05011179,Birmingham,E01009456
B75 5QZ,E01009416,E05011177,Birmingham,E01009416
B74 2QF,E01009427,E05011174,Birmingham,E01009427
B45 0JU,E01009174,E05011136,Birmingham,E01009174
B28 0RA,E01009042,E05011141,Birmingham,E01009042
B14 5AW,E01008974,E05011133,Birmingham,E01008974
B28 9QS,E01009033,E05011140,Birmingham,E01009033
B21 0JS,E01009354,E05011147,Birmingham,E01009354
B19 2AJ,E01008909,E05011156,Birmingham,E01008909
B8 3DX,E01009195,E05011120,Birmingham,E01009195
B8 2LH,E01009486,E05011183,Birmingham,E01009486
B11 2QN,E01009373,E05011170,Birmingham,E01009373
B75 7HJ,E01009450,E05011177,Birmingham,E01009450
B31 4RX,E01009168,E05011152,Birmingham,E01009168
B33 0EY,E01009297,E05011138,Birmingham,E01009297
B23 7TD,E01009232,E05011160,Birmingham,E01009232
B72 1TA,E01009449,E05011178,Birmingham,E01009449
B35 7DX,E01009103,E05011132,Birmingham,E01009103
B29 7JX,E01034937,E05011134,Birmingham,E01034937
B21 9NA,E01009275,E05011142,Birmingham,E01009275
B8 1SE,E01009483,E05011120,Birmingham,E01009483
B45 0JJ,E01009174,E05011136,Birmingham,E01009174
B13 9QY,E01009185,E05011154,Birmingham,E01009185
B8 2NL,E01009487,E05011183,Birmingham,E01009487
B16 9AJ,E01008988,E05011157,Birmingham,E01008988
B75 5TL,E01009431,E05011175,Birmingham,E01009431
B28 8BB,E01009043,E05011140,Birmingham,E01009043
B44 9LH,E01009222,E05011159,Birmingham,E01009222
B4 6LN,E01033617,E05011156,Birmingham,E01033617
B11 1BL,E01009365,E05011170,Birmingham,E01009365
B30 2UP,E01008964,E05011172,Birmingham,E01008964
B13 9FE,E01009385,E05011154,Birmingham,E01009385
B72 1YH,E01009462,E05011181,Birmingham,E01009462
B15 3JQ,E01008992,E05011134,Birmingham,E01008992
B14 7PA,E01008981,E05011130,Birmingham,E01008981
B76 1XB,E01009442,E05011180,Birmingham,E01009442
B36 8LP,E01009080,E05011131,Birmingham,E01009080
B45 9PH,E01009167,E05011164,Birmingham,E01009167
B33 8TJ,E01009513,E05011186,Birmingham,E01009513
B8 3NS,E01009488,E05011120,Birmingham,E01009488
B12 8ST,E01009375,E05011170,Birmingham,E01009375
B17 8QS,E01009066,E05011144,Birmingham,E01009066
B74 4JN,E01009419,E05011174,Birmingham,E01009419
B24 0DH,E01009009,E05011135,Birmingham,E01009009
B28 0PN,E01009040,E05011141,Birmingham,E01009040
B24 9SL,E01009102,E05011162,Birmingham,E01009102
B1 3HH,E01034951,E05011168,Birmingham,E01034951
B33 9QE,E01009298,E05011138,Birmingham,E01009298
B76 1NE,E01009439,E05011180,Birmingham,E01009439
B74 4BF,E01009421,E05011174,Birmingham,E01009421
B26 1NR,E01009313,E05011166,Birmingham,E01009313
B35 7QE,E01009103,E05011132,Birmingham,E01009103
B13 9GH,E01009385,E05011154,Birmingham,E01009385
B33 9DD,E01009092,E05011138,Birmingham,E01009092
B10 9SA,E01009332,E05011127,Birmingham,E01009332
B15 1JR,E01008994,E05011134,Birmingham,E01008994
B27 7DA,E01009020,E05011118,Birmingham,E01009020
B11 1JB,E01009365,E05011170,Birmingham,E01009365
B44 8EJ,E01009231,E05011150,Birmingham,E01009231
B76 1FD,E01009435,E05011176,Birmingham,E01009435
B15 2DE,E01033640,E05011151,Birmingham,E01033640
B27 7QT,E01009020,E05011118,Birmingham,E01009020
B32 2BD,E01009261,E05011163,Birmingham,E01009261
B5 7UA,E01008997,E05011134,Birmingham,E01008997
B75 5AF,E01009429,E05011175,Birmingham,E01009429
B14 4PS,E01008949,E05011146,Birmingham,E01008949
B74 2SF,E01009430,E05011174,Birmingham,E01009430
B17 0ND,E01009075,E05011144,Birmingham,E01009075
B24 0DF,E01009008,E05011135,Birmingham,E01009008
B11 1PJ,E01033650,E05011170,Birmingham,E01033650
B14 4RN,E01008943,E05011146,Birmingham,E01008943
B31 1BB,E01008924,E05011123,Birmingham,E01008924
B17 8AY,E01009260,E05011163,Birmingham,E01009260
B13 0AR,E01008933,E05011154,Birmingham,E01008933
B6 5DP,,,,
B23 5HF,E01009123,E05011161,Birmingham,E01009123
B38 8DA,E01009116,E05011148,Birmingham,E01009116
B26 3DX,E01009315,E05011166,Birmingham,E01009315
B23 5YT,E01009135,E05011161,Birmingham,E01009135
B30 1RE,E01008950,E05011129,Birmingham,E01008950
B31 1RZ,E01009499,E05011119,Birmingham,E01009499
B45 8UN,E01034945,E05011152,Birmingham,E01034945
B24 0DG,E01009008,E05011135,Birmingham,E01009008
B17 8TL,E01009260,E05011163,Birmingham,E01009260
B30 3JE,E01009119,E05011148,Birmingham,E01009119
B44 8RD,E01009229,E05011159,Birmingham,E01009229
B31 3EL,E01009117,E05011148,Birmingham,E01009117
B13 9EA,E01009385,E05011154,Birmingham,E01009385
B7 5AS,E01034927,E05011155,Birmingham,E01034927
B32 2DB,E01009261,E05011163,Birmingham,E01009261
B20 1BL,E01009267,E05011143,Birmingham,E01009267
B44 8BP,E01009232,E05011150,Birmingham,E01009232
B33 9QA,E01009311,E05011138,Birmingham,E01009311
B74 4BB,E01009422,E05011174,Birmingham,E01009422
B26 3TP,E01009315,E05011166,Birmingham,E01009315
B30 2XA,E01008964,E05011172,Birmingham,E01008964
B31 1JJ,E01008930,E05011123,Birmingham,E01008930
B45 9NG,E01009167,E05011164,Birmingham,E01009167
B19 2TS,E01009062,E05011153,Birmingham,E01009062
B38 9UQ,E01009114,E05011149,Birmingham,E01009114
B16 9ER,E01009140,E05011151,Birmingham,E01009140
B28 9DB,E01009032,E05011140,Birmingham,E01009032
B74 4XE,E01009433,E05011175,Birmingham,E01009433
B5 6LG,E01034947,E05011126,Birmingham,E01034947
B8 3NA,E01009488,E05011120,Birmingham,E01009488
B7 5QP,E01009201,E05011155,Birmingham,E01009201
B13 0DH,E01008933,E05011124,Birmingham,E01008933
B19 2LD,E01008911,E05011156,Birmingham,E01008911
B29 4BL,E01009294,E05011184,Birmingham,E01009294
B20 1HH,E01009276,E05011143,Birmingham,E01009276
B5 7SF,E01008982,E05011134,Birmingham,E01008982
B18 5SY,,,,
B16 0QW,E01009145,E05011157,Birmingham,E01009145
B33 8QA,E01009513,E05011186,Birmingham,E01009513
B45 9SW,E01009160,E05011164,Birmingham,E01009160
B72 1QU,E01009449,E05011178,Birmingham,E01009449
B18 4AW,E01009345,E05011168,Birmingham,E01009345
B6 5DW,,,,
B76 1FL,E01009435,E05011176,Birmingham,E01009435
B36 8EH,E01009085,E05011131,Birmingham,E01009085
B34 6LU,E01009088,E05011131,Birmingham,E01009088
B1 3DE,,,,
B26 1AU,E01009521,E05011166,Birmingham,E01009521
B31 3PU,E01009217,E05011152,Birmingham,E01009217
B20 2JN,E01009264,E05011143,Birmingham,E01009264
B6 6ED,E01034920,E05011121,Birmingham,E01034920
B38 9UN,E01009114,E05011149,Birmingham,E01009114
B6 6RE,E01008899,E05011121,Birmingham,E01008899
B42 2AJ,E01009248,E05011159,Birmingham,E01009248
B32 1DB,E01009253,E05011163,Birmingham,E01009253
B38 9TL,E01009115,E05011149,Birmingham,E01009115
B12 8NY,E01009377,E05011170,Birmingham,E01009377
B74 4FD,E01009425,E05011175,Birmingham,E01009425
B31 3AX,E01009117,E05011148,Birmingham,E01009117
B42 1BY,,,,
B76 1FB,E01009435,E05011176,Birmingham,E01009435
B18 4EG,E01009346,E05011157,Birmingham,E01009346
B45 9LH,E01009164,E05011164,Birmingham,E01009164
B13 8NG,E01009186,E05011154,Birmingham,E01009186
B17 0HW,E01009071,E05011144,Birmingham,E01009071
B75 7QE,E01009452,E05011176,Birmingham,E01009452
B32 2LA,E01009070,E05011144,Birmingham,E01009070
B75 6PS,E01009426,E05011177,Birmingham,E01009426
B35 7PT,E01009099,E05011132,Birmingham,E01009099
B14 5JP,E01008947,E05011146,Birmingham,E01008947
B75 5HP,E01009415,E05011175,Birmingham,E01009415
B45 9FP,E01009159,E05011136,Birmingham,E01009159
B28 0BH,E01009031,E05011140,Birmingham,E01009031
B75 5RW,E01009426,E05011177,Birmingham,E01009426
B31 3LD,E01009212,E05011152,Birmingham,E01009212
B31 3EE,E01009117,E05011148,Birmingham,E01009117
B33 8LG,E01009512,E05011137,Birmingham,E01009512
B18 7HF,E01009347,E05011168,Birmingham,E01009347
B31 2TU,E01009162,E05011158,Birmingham,E01009162
B14 4BT,E01008939,E05011124,Birmingham,E01008939
B29 5BL,E01009504,E05011184,Birmingham,E01009504
B31 3AZ,E01009117,E05011148,Birmingham,E01009117
B31 1NS,E01009495,E05011119,Birmingham,E01009495
B32 4LL,E01008925,E05011123,Birmingham,E01008925
B13 8DW,E01009182,E05011154,Birmingham,E01009182
B31 3UB,E01009210,E05011148,Birmingham,E01009210
B6 6HZ,E01034919,E05011121,Birmingham,E01034919
B15 2AP,E01033567,E05011151,Birmingham,E01033567
B38 8AD,E01009116,E05011148,Birmingham,E01009116
B74 2RF,E01009430,E05011174,Birmingham,E01009430
B5 7RL,E01034937,E05011134,Birmingham,E01034937
B23 5GQ,E01009458,E05011135,Birmingham,E01009458
B17 0SR,E01009072,E05011144,Birmingham,E01009072
B18 5EW,E01009361,E05011168,Birmingham,E01009361
B17 9EA,E01009067,E05011144,Birmingham,E01009067
B35 7ED,E01009101,E05011132,Birmingham,E01009101
B73 5DG,E01009473,E05011179,Birmingham,E01009473
B32 2PG,E01009073,E05011144,Birmingham,E01009073
B15 3RR,E01008990,E05011134,Birmingham,E01008990
B72 1NF,E01009451,E05011178,Birmingham,E01009451
B17 8SQ,E01009260,E05011163,Birmingham,E01009260
B20 2EG,E01009049,E05011143,Birmingham,E01009049
B76 1RG,E01009436,E05011180,Birmingham,E01009436
B12 0UP,E01009364,E05011126,Birmingham,E01009364
B14 5PE,E01008978,E05011133,Birmingham,E01008978
B32 4AF,E01008923,E05011123,Birmingham,E01008923
B15 3SR,E01034936,E05011134,Birmingham,E01034936
B31 4UD,E01009217,E05011152,Birmingham,E01009217
B75 6JR,E01009450,E05011177,Birmingham,E01009450
B6 5RX,E01008901,E05011155,Birmingham,E01008901
B38 9TR,E01009113,E05011149,Birmingham,E01009113
B5 5RX,E01033561,E05011126,Birmingham,E01033561
B21 9LN,E01009353,E05011142,Birmingham,E01009353
B5 7HY,E01009362,E05011126,Birmingham,E01009362
B21 9BY,E01009352,E05011142,Birmingham,E01009352
B12 0JG,E01034946,E05011126,Birmingham,E01034946
B31 5EY,E01034942,E05011136,Birmingham,E01034942
B8 1BY,E01034935,E05011120,Birmingham,E01034935
B32 3DX,E01009500,E05011184,Birmingham,E01009500
B38 8HJ,E01009112,E05011148,Birmingham,E01009112
B20 1JH,E01032591,E05011143,Birmingham,E01032591
B27 6RG,E01009015,E05011118,Birmingham,E01009015
B20 1DG,E01009279,E05011143,Birmingham,E01009279
B14 6LY,E01008970,E05011130,Birmingham,E01008970
B27 7QQ,E01009022,E05011118,Birmingham,E01009022
B74 2RB,E01009430,E05011174,Birmingham,E01009430
B12 8TH,E01009375,E05011170,Birmingham,E01009375
B45 9YH,E01009160,E05011164,Birmingham,E01009160
B8 3AD,E01034931,E05011120,Birmingham,E01034931
B14 6ER,E01008971,E05011124,Birmingham,E01008971
B17 9HG,E01009065,E05011144,Birmingham,E01009065
B33 0BP,E01009301,E05011138,Birmingham,E01009301
B23 7YZ,E01009411,E05011173,Birmingham,E01009411
B29 4AR,E01009294,E05011184,Birmingham,E01009294
B7 5ST,,,,
B30 1TS,E01009281,E05011129,Birmingham,E01009281
B28 9LD,E01009032,E05011140,Birmingham,E01009032
B8 3DT,E01009195,E05011120,Birmingham,E01009195
B23 5JL,E01009406,E05011161,Birmingham,E01009406
B28 8LW,E01009043,E05011140,Birmingham,E01009043
B75 6SR,E01009431,E05011174,Birmingham,E01009431
B32 3QZ,E01008921,E05011123,Birmingham,E01008921
B32 3SD,E01008918,E05011123,Birmingham,E01008918
B15 3JU,E01008992,E05011134,Birmingham,E01008992
B33 0PN,E01009317,E05011166,Birmingham,E01009317
B21 0DB,E01009349,E05011147,Birmingham,E01009349
B13 8DQ,E01009384,E05011154,Birmingham,E01009384
B29 5NZ,E01009503,E05011184,Birmingham,E01009503
B18 7DY,E01009345,E05011168,Birmingham,E01009345
B27 6JB,E01008890,E05011118,Birmingham,E01008890
B42 1LA,E01009235,E05011160,Birmingham,E01009235
B11 1DA,E01009365,E05011170,Birmingham,E01009365
B73 6ES,E01009449,E05011178,Birmingham,E01009449
B31 1LE,E01009497,E05011158,Birmingham,E01009497
B45 9UA,E01009165,E05011164,Birmingham,E01009165
B31 4TY,E01009170,E05011152,Birmingham,E01009170
B17 8AB,E01009260,E05011163,Birmingham,E01009260
B26 2UU,E01009323,E05011166,Birmingham,E01009323
B76 1PZ,E01009436,E05011180,Birmingham,E01009436
B73 5BD,E01009472,E05011179,Birmingham,E01009472
B74 4SZ,E01009421,E05011174,Birmingham,E01009421
B75 7PU,E01009445,E05011176,Birmingham,E01009445
B27 7AX,E01009019,E05011118,Birmingham,E01009019
B42 2TU,E01009239,E05011160,Birmingham,E01009239
B8 2PS,E01009490,E05011138,Birmingham,E01009490
B11 1QW,E01033650,E05011170,Birmingham,E01033650
B7 5AF,E01009201,E05011155,Birmingham,E01009201
B44 8DW,E01009232,E05011150,Birmingham,E01009232
B32 2EH,E01009252,E05011163,Birmingham,E01009252
B8 1JG,E01009483,E05011120,Birmingham,E01009483
B10 9BQ,E01009342,E05011145,Birmingham,E01009342
B29 5PA,E01009504,E05011184,Birmingham,E01009504
B32 3NS,E01033629,E05011123,Birmingham,E01033629
B26 3SZ,E01009319,E05011166,Birmingham,E01009319
B45 8EN,E01009164,E05011164,Birmingham,E01009164
B30 3BT,E01008953,E05011172,Birmingham,E01008953
B31 2EA,E01009218,E05011158,Birmingham,E01009218
B31 4AL,E01009209,E05011152,Birmingham,E01009209
B21 9ES,E01034921,E05011142,Birmingham,E01034921
B12 0JB,E01009364,E05011126,Birmingham,E01009364
B11 4RG,E01033643,E05011171,Birmingham,E01033643
B18 5BJ,E01009360,E05011168,Birmingham,E01009360
B73 6RU,E01009467,E05011179,Birmingham,E01009467
B33 8NZ,E01009515,E05011185,Birmingham,E01009515
B15 3ND,E01008991,E05011134,Birmingham,E01008991
B32 3AJ,E01009500,E05011184,Birmingham,E01009500
B17 8SS,E01009260,E05011163,Birmingham,E01009260
B12 8JA,E01009371,E05011170,Birmingham,E01009371
B18 6JZ,E01033559,E05011168,Birmingham,E01033559
B5 7DR,E01009362,E05011126,Birmingham,E01009362
B76 1DP,E01009439,E05011180,Birmingham,E01009439
B15 3RF,,,,
